id,lat,lon,name,level,geocode_data,city,state,latlng,county
1611,31.7903425,-106.2646897,Sierra Providence East Medical Center,4,"{u'geometry': {u'location': {u'lat': 31.7903425, u'lng': -106.2646897}, u'viewport': {u'northeast': {u'lat': 31.7916914802915, u'lng': -106.2633407197085}, u'southwest': {u'lat': 31.7889935197085, u'lng': -106.2660386802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'3280', u'types': [u'street_number'], u'short_name': u'3280'}, {u'long_name': u'Joe Battle Boulevard', u'types': [u'route'], u'short_name': u'Joe Battle Blvd'}, {u'long_name': u'Tierra Humida', u'types': [u'neighborhood', u'political'], u'short_name': u'Tierra Humida'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79938', u'types': [u'postal_code'], u'short_name': u'79938'}, {u'long_name': u'2622', u'types': [u'postal_code_suffix'], u'short_name': u'2622'}], u'place_id': u'ChIJy0bH8zFE54YRUYL_1OKg8_U', u'formatted_address': u'3280 Joe Battle Blvd, El Paso, TX 79938, USA', u'types': [u'street_address']}",El Paso,Texas,"31.7903425,-106.2646897",El Paso County
95,31.7811497,-85.9449087,Troy Regional Medical Center,3,"{u'geometry': {u'location': {u'lat': 31.7811497, u'lng': -85.9449087}, u'viewport': {u'northeast': {u'lat': 31.7824986802915, u'lng': -85.94355971970849}, u'southwest': {u'lat': 31.7798007197085, u'lng': -85.94625768029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1330', u'types': [u'street_number'], u'short_name': u'1330'}, {u'long_name': u'U.S. 231', u'types': [u'route'], u'short_name': u'US-231'}, {u'long_name': u'Troy', u'types': [u'locality', u'political'], u'short_name': u'Troy'}, {u'long_name': u'Pike County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Pike County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36081', u'types': [u'postal_code'], u'short_name': u'36081'}], u'place_id': u'ChIJn2PqsCTtjYgRw5hmvpaLPII', u'formatted_address': u'1330 US-231, Troy, AL 36081, USA', u'types': [u'street_address']}",Troy,Alabama,"31.7811497,-85.9449087",Pike County
1571,31.7805071,-97.5816252,Goodall-Witcher Hospital Authority,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 31.7805234, u'lng': -97.58161319999999}, u'southwest': {u'lat': 31.780178, u'lng': -97.58249819999999}}, u'viewport': {u'northeast': {u'lat': 31.7816996802915, u'lng': -97.58070671970849}, u'southwest': {u'lat': 31.7790017197085, u'lng': -97.5834046802915}}, u'location': {u'lat': 31.7805022, u'lng': -97.5816225}}, u'address_components': [{u'long_name': u'1100-1198', u'types': [u'street_number'], u'short_name': u'1100-1198'}, {u'long_name': u'West 5th Street', u'types': [u'route'], u'short_name': u'FM219'}, {u'long_name': u'Clifton', u'types': [u'locality', u'political'], u'short_name': u'Clifton'}, {u'long_name': u'Bosque County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Bosque County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76634', u'types': [u'postal_code'], u'short_name': u'76634'}], u'place_id': u'EioxMTAwLTExOTggVyA1dGggU3QsIENsaWZ0b24sIFRYIDc2NjM0LCBVU0E', u'formatted_address': u'1100-1198 W 5th St, Clifton, TX 76634, USA', u'types': [u'route', u'street_address']}",Clifton,Texas,"31.7805071,-97.5816252",Bosque County
1610,31.7777203,-106.4807694,Sierra Medical Center,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.7782201, u'lng': -106.4803466}, u'southwest': {u'lat': 31.7772205, u'lng': -106.4811922}}, u'viewport': {u'northeast': {u'lat': 31.77906928029149, u'lng': -106.4794204197085}, u'southwest': {u'lat': 31.7763713197085, u'lng': -106.4821183802915}}, u'location': {u'lat': 31.7777203, u'lng': -106.4807694}}, u'address_components': [{u'long_name': u'1625', u'types': [u'street_number'], u'short_name': u'1625'}, {u'long_name': u'Medical Center Street', u'types': [u'route'], u'short_name': u'Medical Center St'}, {u'long_name': u'Golden Hill', u'types': [u'neighborhood', u'political'], u'short_name': u'Golden Hill'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79902', u'types': [u'postal_code'], u'short_name': u'79902'}, {u'long_name': u'5005', u'types': [u'postal_code_suffix'], u'short_name': u'5005'}], u'place_id': u'ChIJ21yCE65Z54YR1OxjOkantRU', u'formatted_address': u'1625 Medical Center St, El Paso, TX 79902, USA', u'types': [u'premise']}",El Paso,Texas,"31.7777203,-106.4807694",El Paso County
1612,31.7715645,-106.4344599,University Medical Center of El Paso,1,"{u'geometry': {u'location': {u'lat': 31.7715645, u'lng': -106.4344599}, u'viewport': {u'northeast': {u'lat': 31.7729134802915, u'lng': -106.4331109197085}, u'southwest': {u'lat': 31.7702155197085, u'lng': -106.4358088802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'4815', u'types': [u'street_number'], u'short_name': u'4815'}, {u'long_name': u'Alameda Avenue', u'types': [u'route'], u'short_name': u'Alameda Ave'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79905', u'types': [u'postal_code'], u'short_name': u'79905'}], u'place_id': u'ChIJzX-xjdRb54YReYKQtHDpBS8', u'formatted_address': u'4815 Alameda Ave, El Paso, TX 79905, USA', u'types': [u'street_address']}",El Paso,Texas,"31.7715645,-106.4344599",El Paso County
1609,31.7708579,-106.5002592,Providence Memorial Hospital,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.771472, u'lng': -106.4992819}, u'southwest': {u'lat': 31.7702439, u'lng': -106.5012365}}, u'viewport': {u'northeast': {u'lat': 31.7722069302915, u'lng': -106.4989102197085}, u'southwest': {u'lat': 31.7695089697085, u'lng': -106.5016081802915}}, u'location': {u'lat': 31.7708579, u'lng': -106.5002592}}, u'address_components': [{u'long_name': u'2001', u'types': [u'street_number'], u'short_name': u'2001'}, {u'long_name': u'North Oregon Street', u'types': [u'route'], u'short_name': u'N Oregon St'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79902', u'types': [u'postal_code'], u'short_name': u'79902'}, {u'long_name': u'3320', u'types': [u'postal_code_suffix'], u'short_name': u'3320'}], u'place_id': u'ChIJZf0-HVpY54YR4rA_fj2ZW5A', u'formatted_address': u'2001 N Oregon St, El Paso, TX 79902, USA', u'types': [u'premise']}",El Paso,Texas,"31.7708579,-106.5002592",El Paso County
1608,31.769977,-106.4989669,Las Palmas Medical Center,3,"{u'geometry': {u'location': {u'lat': 31.769977, u'lng': -106.4989669}, u'viewport': {u'northeast': {u'lat': 31.7713259802915, u'lng': -106.4976179197085}, u'southwest': {u'lat': 31.7686280197085, u'lng': -106.5003158802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1801', u'types': [u'street_number'], u'short_name': u'1801'}, {u'long_name': u'North Oregon Street', u'types': [u'route'], u'short_name': u'N Oregon St'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79902', u'types': [u'postal_code'], u'short_name': u'79902'}, {u'long_name': u'3524', u'types': [u'postal_code_suffix'], u'short_name': u'3524'}], u'place_id': u'ChIJ_UOiW1dY54YRGs8W7cDS5VI', u'formatted_address': u'1801 N Oregon St, El Paso, TX 79902, USA', u'types': [u'street_address']}",El Paso,Texas,"31.769977,-106.4989669",El Paso County
1607,31.7567818,-106.350398,Del Sol Medical Center,2,"{u'geometry': {u'location': {u'lat': 31.7567818, u'lng': -106.350398}, u'viewport': {u'northeast': {u'lat': 31.7581307802915, u'lng': -106.3490490197085}, u'southwest': {u'lat': 31.7554328197085, u'lng': -106.3517469802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'10301', u'types': [u'street_number'], u'short_name': u'10301'}, {u'long_name': u'Gateway Boulevard West', u'types': [u'route'], u'short_name': u'Gateway Blvd W'}, {u'long_name': u'Travis White', u'types': [u'neighborhood', u'political'], u'short_name': u'Travis White'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79925', u'types': [u'postal_code'], u'short_name': u'79925'}], u'place_id': u'ChIJGZJXckxb54YRGrXsSahutvc', u'formatted_address': u'10301 Gateway Blvd W, El Paso, TX 79925, USA', u'types': [u'street_address']}",El Paso,Texas,"31.7567818,-106.350398",El Paso County
1542,31.749386,-99.9626149,Ballinger Memorial Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 31.7495432, u'lng': -99.962594}, u'southwest': {u'lat': 31.7493854, u'lng': -99.9637971}}, u'viewport': {u'northeast': {u'lat': 31.7508132802915, u'lng': -99.96184656970848}, u'southwest': {u'lat': 31.7481153197085, u'lng': -99.96454453029149}}, u'location': {u'lat': 31.7493734, u'lng': -99.962618}}, u'address_components': [{u'long_name': u'1701', u'types': [u'street_number'], u'short_name': u'1701'}, {u'long_name': u'North Broadway Street', u'types': [u'route'], u'short_name': u'TX-158'}, {u'long_name': u'Ballinger', u'types': [u'locality', u'political'], u'short_name': u'Ballinger'}, {u'long_name': u'Runnels County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Runnels County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76821', u'types': [u'postal_code'], u'short_name': u'76821'}], u'place_id': u'EiwxNzAxIE4gQnJvYWR3YXkgU3QsIEJhbGxpbmdlciwgVFggNzY4MjEsIFVTQQ', u'formatted_address': u'1701 N Broadway St, Ballinger, TX 76821, USA', u'types': [u'route', u'street_address']}",Ballinger,Texas,"31.749386,-99.9626149",Runnels County
1718,31.7325409,-95.6274699,Palestine Regional Medical Center,3,"{u'geometry': {u'location': {u'lat': 31.7325094, u'lng': -95.6271991}, u'viewport': {u'northeast': {u'lat': 31.7338583802915, u'lng': -95.62585011970849}, u'southwest': {u'lat': 31.7311604197085, u'lng': -95.62854808029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'2900', u'types': [u'street_number'], u'short_name': u'2900'}, {u'long_name': u'Texas 256 Loop', u'types': [u'route'], u'short_name': u'TX-256 Loop'}, {u'long_name': u'Palestine', u'types': [u'locality', u'political'], u'short_name': u'Palestine'}, {u'long_name': u'Anderson County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Anderson County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'75801', u'types': [u'postal_code'], u'short_name': u'75801'}], u'place_id': u'ChIJZYjWKmBkSIYRWjVGDNAt2s8', u'formatted_address': u'2900 TX-256 Loop, Palestine, TX 75801, USA', u'types': [u'street_address']}",Palestine,Texas,"31.7325409,-95.6274699",Anderson County
1617,31.724602,-96.1696353,East Texas Medical Center ‰Û¡ÌÝÌÕ Fairfield,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 31.724602, u'lng': -96.1677191}, u'southwest': {u'lat': 31.7246006, u'lng': -96.1696353}}, u'viewport': {u'northeast': {u'lat': 31.7259502802915, u'lng': -96.1673282197085}, u'southwest': {u'lat': 31.7232523197085, u'lng': -96.17002618029152}}, u'location': {u'lat': 31.724618, u'lng': -96.1696353}}, u'address_components': [{u'long_name': u'598', u'types': [u'street_number'], u'short_name': u'598'}, {u'long_name': u'West Commerce Street', u'types': [u'route'], u'short_name': u'FM 27'}, {u'long_name': u'Fairfield', u'types': [u'locality', u'political'], u'short_name': u'Fairfield'}, {u'long_name': u'Freestone County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Freestone County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'75840', u'types': [u'postal_code'], u'short_name': u'75840'}], u'place_id': u'Eis1OTggVyBDb21tZXJjZSBTdCwgRmFpcmZpZWxkLCBUWCA3NTg0MCwgVVNB', u'formatted_address': u'598 FM 27, Fairfield, TX 75840, USA', u'types': [u'route', u'street_address']}",Fairfield,Texas,"31.724602,-96.1696353",Freestone County
1639,31.7038771,-98.1134263,Hamilton General Hospital,4,"{u'geometry': {u'location': {u'lat': 31.7037299, u'lng': -98.1128085}, u'viewport': {u'northeast': {u'lat': 31.7050788802915, u'lng': -98.1114595197085}, u'southwest': {u'lat': 31.7023809197085, u'lng': -98.11415748029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'817', u'types': [u'street_number'], u'short_name': u'817'}, {u'long_name': u'East Boynton', u'types': [u'route'], u'short_name': u'E Boynton'}, {u'long_name': u'Hamilton', u'types': [u'locality', u'political'], u'short_name': u'Hamilton'}, {u'long_name': u'Hamilton County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Hamilton County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76531', u'types': [u'postal_code'], u'short_name': u'76531'}], u'place_id': u'ChIJP85smz0VUIYRzXf8cxYsbXU', u'formatted_address': u'817 E Boynton, Hamilton, TX 76531, USA', u'types': [u'street_address']}",Hamilton,Texas,"31.7038771,-98.1134263",Hamilton County
60,31.695007,-87.7772891,Grove Hill Memorial Hospital,3,"{u'geometry': {u'location': {u'lat': 31.695007, u'lng': -87.7772891}, u'viewport': {u'northeast': {u'lat': 31.6963559802915, u'lng': -87.77594011970848}, u'southwest': {u'lat': 31.6936580197085, u'lng': -87.7786380802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'295', u'types': [u'street_number'], u'short_name': u'295'}, {u'long_name': u'South Jackson Street', u'types': [u'route'], u'short_name': u'S Jackson St'}, {u'long_name': u'Grove Hill', u'types': [u'locality', u'political'], u'short_name': u'Grove Hill'}, {u'long_name': u'Clarke County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Clarke County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36451', u'types': [u'postal_code'], u'short_name': u'36451'}], u'place_id': u'ChIJsSJISf9LhYgROL0t1AFvfA0', u'formatted_address': u'295 S Jackson St, Grove Hill, AL 36451, USA', u'types': [u'street_address']}",Grove Hill,Alabama,"31.695007,-87.7772891",Clarke County
